sku,rmsse,weight,weighted_error,active_days,total_qty,last_7_qty,last_28_qty,last_56_qty,last_84_qty
SKU-09433,0.9124276107652404,8.324985056433624e-05,7.595946224698061e-05,35,60.0,0.0,0.0,0.0,0.0
SKU-06688,3.5158287832386224,2.1594043563759042e-05,7.592095990797276e-05,13,16.0,4.0,6.0,12.0,16.0
SKU-03151,2.3660353879951748,3.2014279189006666e-05,7.574691748234723e-05,22,23.0,2.0,4.0,9.0,9.0
SKU-04723,0.8811819797148789,8.59044633284801e-05,7.56974650621343e-05,110,191.0,2.0,9.0,10.0,10.0
SKU-13693,0.42839487911828766,0.0001766098833378984,7.565876962363387e-05,155,283.0,0.0,1.0,2.0,12.0
SKU-03802,0.3147604275219589,0.00024019295593290355,7.560323749720375e-05,211,451.0,0.0,11.0,14.0,16.0
SKU-13702,0.6602143622964053,0.00011437920505038915,7.551479392231245e-05,170,230.0,3.0,10.0,20.0,28.0
SKU-08207,1.0782605763737825,7.002468886509423e-05,7.550486137607129e-05,102,145.0,1.0,4.0,11.0,14.0
SKU-05708,0.3098967868053186,0.00024339869073667698,7.542847217191766e-05,169,338.0,0.0,0.0,0.0,0.0
SKU-11315,0.6804734568135669,0.00011067513826638197,7.53114939194444e-05,136,178.0,1.0,3.0,3.0,3.0
SKU-11917,0.9058370029933118,8.305747423308519e-05,7.523653353549211e-05,171,216.0,0.0,1.0,1.0,1.0
SKU-09903,0.5638300127940629,0.0001330345040915926,7.500884614401447e-05,215,870.0,14.0,50.0,50.0,79.0
SKU-02038,1.9856595492585882,3.771586820863e-05,7.489087386704456e-05,15,42.0,0.0,0.0,0.0,0.0
SKU-01353,1.3879303516986083,5.393988650042059e-05,7.486480564111177e-05,22,18.0,0.0,0.0,0.0,1.0
SKU-14448,0.5129297557840334,0.0001458982668778502,7.483556239896943e-05,251,519.0,2.0,8.0,11.0,16.0
SKU-11384,0.9424956357190575,7.933975971236888e-05,7.477737726790637e-05,82,89.0,0.0,4.0,5.0,5.0
SKU-13517,0.6874500252397091,0.0001084135021506249,7.452886478977235e-05,182,842.0,2.0,4.0,28.0,28.0
SKU-01410,1.8485268391252399,4.020511253373976e-05,7.432022958866852e-05,24,25.0,2.0,4.0,4.0,4.0
SKU-04754,0.6308290040793127,0.00011754922046642933,7.415345767713718e-05,57,208.0,0.0,8.0,8.0,8.0
SKU-02580,0.9381036191131822,7.882951013624172e-05,7.395024875172764e-05,24,151.0,0.0,0.0,5.0,29.0
SKU-09686,1.5942443886501532,4.635495582086468e-05,7.390112820353927e-05,21,18.0,0.0,1.0,2.0,2.0
SKU-07554,1.0500311483614904,7.015764892912765e-05,7.36677166713942e-05,78,189.0,4.0,21.0,49.0,55.0
SKU-02949,0.47561291781948695,0.0001547183154027757,7.358602942882983e-05,31,30.0,0.0,2.0,3.0,6.0
SKU-15225,0.9924746497741089,7.410312222403695e-05,7.354547027646907e-05,49,54.0,3.0,5.0,7.0,7.0
SKU-11260,0.6244531469385622,0.00011764912188735867,7.34663643971196e-05,98,861.0,37.0,87.0,100.0,103.0
SKU-15051,0.5030890163792839,0.00014592962913352413,7.341559358137835e-05,266,643.0,4.0,15.0,22.0,22.0
SKU-01609,0.7848954182487227,9.344712605115838e-05,7.334622108606506e-05,45,47.0,0.0,0.0,0.0,0.0
SKU-04576,1.1284953553755672,6.492459589718585e-05,7.326710491960984e-05,71,114.0,3.0,7.0,13.0,44.0
SKU-02382,0.8625801720606322,8.480786354572695e-05,7.315358152936777e-05,117,126.0,0.0,0.0,0.0,0.0
SKU-14504,0.4217472914800946,0.00017227539491106397,7.265668119240491e-05,196,644.0,0.0,10.0,18.0,18.0
SKU-10868,0.6575182199017561,0.00011023813012035485,7.248357908203387e-05,76,156.0,0.0,0.0,0.0,0.0
SKU-14650,0.2886166064869171,0.0002509009261517598,7.24141738703455e-05,235,755.0,2.0,10.0,16.0,30.0
SKU-02185,0.5578032412282997,0.00012896851230125638,7.193905417803266e-05,75,74.0,0.0,2.0,7.0,10.0
SKU-11003,0.31851245708860737,0.0002257112808652948,7.189185466102181e-05,236,1665.0,0.0,3.0,3.0,12.0
SKU-06376,1.4982361533898958,4.782580642741438e-05,7.165435225457908e-05,12,13.0,0.0,1.0,2.0,2.0
SKU-10436,0.5074663025436738,0.00014085257800557573,7.147793696423391e-05,169,314.0,1.0,1.0,5.0,9.0
SKU-09700,1.2828872821718222,5.561857543413109e-05,7.135236307696092e-05,16,35.0,3.0,10.0,22.0,29.0
SKU-08209,0.5104438496591625,0.00013943501109432244,7.117374384025398e-05,185,289.0,2.0,8.0,16.0,18.0
SKU-15030,1.1800177523098803,6.0274050899839694e-05,7.112445006544015e-05,141,280.0,2.0,4.0,8.0,8.0
SKU-04612,0.2522310572869371,0.0002814119272146257,7.098082793449963e-05,104,262.0,2.0,3.0,5.0,5.0
SKU-14578,1.9967473653145764,3.5531411417955425e-05,7.094725213471076e-05,52,75.0,0.0,4.0,6.0,8.0
SKU-07366,0.8392364497893118,8.448776787898252e-05,7.090521436538074e-05,31,30.0,0.0,0.0,1.0,4.0
SKU-11940,0.5753660140566192,0.00012314089785949963,7.085108756877358e-05,313,562.0,0.0,0.0,1.0,1.0
SKU-02902,0.6604662868572877,0.00010720924685766615,7.080809318884911e-05,107,218.0,0.0,0.0,0.0,0.0
SKU-04721,0.7652625509022539,9.248099535614661e-05,7.077224241622425e-05,122,197.0,2.0,7.0,8.0,8.0
SKU-07591,0.4901968157312564,0.00014422734864502978,7.069978704715534e-05,51,104.0,2.0,0.0,4.0,8.0
SKU-06591,1.256842448355109,5.6248220395651755e-05,7.069515103768873e-05,20,36.0,0.0,0.0,0.0,0.0
SKU-01982,4.196531189317407,1.683341522761044e-05,7.06419520253978e-05,4,5.0,0.0,0.0,0.0,1.0
SKU-09579,1.870927984749945,3.7745109243685894e-05,7.061838117145576e-05,55,58.0,0.0,0.0,0.0,0.0
SKU-06281,1.156304821842574,6.0930722073477665e-05,7.045448773191199e-05,62,120.0,0.0,3.0,6.0,6.0
SKU-06096,0.5066751947797432,0.00013903500779218877,7.044558965431036e-05,112,136.0,1.0,5.0,6.0,13.0
SKU-04566,0.4337537678899551,0.0001622543682936203,7.037844360396226e-05,146,170.0,0.0,2.0,3.0,4.0
SKU-07610,0.9581223573957077,7.341804560308169e-05,7.03434709286102e-05,34,61.0,0.0,4.0,4.0,6.0
SKU-14576,1.6993141865945076,4.13904513219877e-05,7.03353811210031e-05,56,88.0,0.0,4.0,6.0,8.0
SKU-06042,1.4806359806212193,4.750214091307496e-05,7.033337899243808e-05,22,24.0,4.0,7.0,7.0,7.0
SKU-05012,1.4551282359476398,4.8309028024231266e-05,7.029583072924474e-05,27,28.0,1.0,1.0,2.0,2.0
SKU-11925,0.6390261744632626,0.00010956015543556664,7.001180700159057e-05,73,72.0,1.0,2.0,6.0,7.0
SKU-15960,1.14122754231977,6.134385061226817e-05,7.000729187066992e-05,78,110.0,0.0,2.0,2.0,4.0
SKU-13418,0.5924818448976226,0.00011810645893761778,6.997593268568508e-05,132,714.0,0.0,4.0,27.0,27.0
SKU-13863,0.8420245396877268,8.275046804679334e-05,6.967792476604512e-05,102,154.0,1.0,1.0,1.0,1.0
SKU-10051,1.385147029763196,5.0242609507397005e-05,6.959340132672307e-05,37,210.0,5.0,30.0,30.0,30.0
SKU-08690,0.7372104179336307,9.424546094979062e-05,6.947873565514282e-05,82,81.0,0.0,2.0,5.0,9.0
SKU-05213,0.7996855389681549,8.678105736600072e-05,6.939755663195666e-05,15,18.0,0.0,0.0,0.0,1.0
SKU-07484,0.43117057091150146,0.00016052459552531824,6.921348149798932e-05,203,544.0,0.0,8.0,12.0,14.0
SKU-05430,1.1156426194144544,6.200730556843368e-05,6.917799280719983e-05,29,41.0,0.0,2.0,4.0,4.0
SKU-02990,3.1358445575936003,2.2008255921992803e-05,6.901446955510826e-05,29,107.0,5.0,40.0,100.0,107.0
SKU-15941,0.5901656171745879,0.00011689832972206183,6.89893749070991e-05,129,178.0,0.0,2.0,4.0,4.0
SKU-08311,0.9518216716458723,7.238232408628317e-05,6.889506470941934e-05,33,31.0,0.0,0.0,0.0,0.0
SKU-14964,0.24881693468460256,0.00027641111131837336,6.877576543100211e-05,291,842.0,0.0,6.0,8.0,15.0
SKU-07381,1.03189923310951,6.65185050445124e-05,6.864039434302343e-05,31,31.0,0.0,0.0,0.0,1.0
SKU-14413,0.23786576395170048,0.00028719102296128083,6.831291207675542e-05,198,800.0,0.0,7.0,17.0,17.0
SKU-03904,0.10587731911035639,0.0006444417644399763,6.82317663416525e-05,150,466.0,0.0,0.0,0.0,30.0
SKU-04892,0.1530524018314474,0.0004447592539309956,6.80714720509015e-05,219,629.0,1.0,2.0,9.0,65.0
SKU-13349,1.723179942855118,3.946388111799007e-05,6.80033684097393e-05,41,307.0,14.0,14.0,20.0,50.0
SKU-15034,0.43216407733566176,0.00015696644380241265,6.783525835852967e-05,226,586.0,3.0,5.0,23.0,30.0
SKU-11928,0.8803441958886515,7.686425224939992e-05,6.766699833908044e-05,46,75.0,1.0,1.0,1.0,3.0
SKU-08277,0.10864437638874708,0.0006223620035316873,6.761613176175137e-05,337,456.0,0.0,0.0,1.0,18.0
SKU-08860,3.4215216027419464,1.974394097733191e-05,6.755432057720306e-05,17,19.0,0.0,0.0,0.0,0.0
SKU-03704,2.601719624248063,2.5869566652113147e-05,6.730535922959604e-05,16,21.0,2.0,2.0,5.0,11.0
SKU-14302,0.6305283461030392,0.00010664202032967246,6.724081670355506e-05,126,323.0,0.0,2.0,8.0,8.0
SKU-13669,5.041444747953984,1.3323745442192848e-05,6.717092648261897e-05,6,6.0,1.0,1.0,1.0,1.0
SKU-05546,0.4799838123543303,0.0001393872392738728,6.69036185002187e-05,34,60.0,0.0,0.0,0.0,2.0
SKU-06369,1.41713050339814,4.719573910677592e-05,6.688252151863264e-05,70,202.0,3.0,15.0,40.0,47.0
SKU-00956,1.6767806888440266,3.97319525089553e-05,6.662177069708422e-05,48,284.0,28.0,64.0,64.0,68.0
SKU-04932,0.7278038405524301,9.131721867828561e-05,6.646102246262236e-05,55,57.0,0.0,1.0,3.0,2.0
SKU-12632,0.2798791504377481,0.00023667555273436736,6.624055262867918e-05,123,1638.0,6.0,70.0,79.0,119.0
SKU-01625,0.9216196686546635,7.177426797866962e-05,6.614857707243251e-05,36,33.0,0.0,1.0,2.0,2.0
SKU-06866,2.59835753879075,2.544516937177824e-05,6.611564766296749e-05,15,16.0,1.0,8.0,12.0,13.0
SKU-15863,0.9110995323806645,7.256418285081131e-05,6.611319306295922e-05,92,337.0,3.0,24.0,35.0,48.0
SKU-09975,0.802607432808528,8.234083625271565e-05,6.608736720009948e-05,78,284.0,2.0,39.0,39.0,39.0
SKU-05341,1.3697043451233164,4.8238200344090806e-05,6.607207261223023e-05,9,30.0,4.0,14.0,16.0,16.0
SKU-09354,2.3092529142896283,2.8608026537102347e-05,6.606316865287862e-05,21,41.0,0.0,9.0,9.0,16.0
SKU-10502,0.19607248749832848,0.00033681866322001196,6.604087313340951e-05,223,372.0,0.0,0.0,3.0,6.0
SKU-09551,0.8463733192820249,7.797757244617068e-05,6.599813682082004e-05,28,29.0,0.0,0.0,0.0,0.0
SKU-13634,0.0857467746638458,0.0007669857025142802,6.576655020388345e-05,265,351.0,0.0,0.0,3.0,14.0
SKU-07777,1.6863739017835548,3.8916869215750224e-05,6.562839258456501e-05,9,8.0,0.0,1.0,1.0,1.0
SKU-10232,0.9123073000576087,7.174229551126606e-05,6.545101991781824e-05,26,26.0,0.0,0.0,3.0,3.0
SKU-09490,1.382282923764053,4.734350589156899e-05,6.544211974503865e-05,33,800.0,0.0,64.0,216.0,400.0
SKU-11996,0.3463797160662466,0.00018882473286871234,6.540505735734945e-05,127,318.0,0.0,0.0,4.0,6.0
SKU-02733,0.33692824709315217,0.00019407587329733385,6.53896437931434e-05,119,146.0,0.0,4.0,13.0,14.0
SKU-06636,0.4991749427375531,0.00013099086807486968,6.538735907041544e-05,100,516.0,0.0,0.0,1.0,2.0
SKU-13667,1.6733514783556513,3.903547820027588e-05,6.532007515475145e-05,10,9.0,0.0,0.0,0.0,0.0
SKU-08348,2.570677592104626,2.5407239520182367e-05,6.531382131176791e-05,9,9.0,0.0,1.0,2.0,2.0
SKU-12530,0.7394990126656145,8.830989941098968e-05,6.53050834230266e-05,117,157.0,3.0,4.0,8.0,15.0
SKU-03480,2.2656546063773066,2.871272682942493e-05,6.505312180273987e-05,6,6.0,0.0,0.0,0.0,0.0
SKU-14862,0.40601021347711574,0.0001597999079810093,6.488039475299303e-05,122,433.0,0.0,4.0,4.0,4.0
SKU-08928,1.0896272485493934,5.946564323695292e-05,6.479538522350085e-05,123,193.0,0.0,0.0,0.0,0.0
SKU-04272,4.726667986871095,1.3695344887482897e-05,6.473334824882412e-05,4,6.0,2.0,5.0,5.0,6.0
SKU-14349,0.22465097651159135,0.00028809463137072596,6.472074026518052e-05,390,797.0,0.0,2.0,13.0,19.0
SKU-07080,1.4809171360280973,4.369382329282172e-05,6.47069316529233e-05,17,14.0,0.0,0.0,2.0,4.0
SKU-11067,0.5167423642845971,0.00012516324609308967,6.467715170767801e-05,142,163.0,1.0,3.0,5.0,6.0
SKU-11927,1.3749550577925995,4.690918876807716e-05,6.449802635361549e-05,21,35.0,0.0,0.0,1.0,1.0
SKU-04411,0.6007318619923683,0.00010731344644531632,6.446660649991317e-05,92,110.0,2.0,2.0,2.0,2.0
SKU-05311,0.9135163197595256,7.042441848794462e-05,6.433385559831187e-05,47,84.0,0.0,3.0,6.0,20.0
SKU-14308,0.5824830129645011,0.00011021857724945865,6.42004489609253e-05,193,302.0,1.0,2.0,5.0,7.0
SKU-14961,0.6476886286686486,9.905497673530542e-05,6.415678204449486e-05,164,205.0,0.0,2.0,4.0,4.0
SKU-13809,0.6318263243606785,0.00010152393592366218,6.414549526927652e-05,88,145.0,6.0,6.0,6.0,6.0
SKU-13675,1.273250571739006,5.01443476880973e-05,6.384631936334939e-05,17,16.0,0.0,0.0,0.0,0.0
SKU-03799,0.24190896703496978,0.00026372012651670505,6.379626339198766e-05,150,300.0,0.0,11.0,17.0,20.0
SKU-01427,1.3081389564390309,4.872803088914492e-05,6.37430354766549e-05,6,10.0,0.0,0.0,0.0,0.0
SKU-14850,0.38599999323680473,0.00016502477702453377,6.369956281537524e-05,134,403.0,2.0,2.0,6.0,21.0
SKU-03890,1.6865641221635546,3.7707680096762425e-05,6.359642038122025e-05,21,19.0,0.0,0.0,1.0,1.0
SKU-15245,0.6338801705618962,0.00010029511028664466,6.357508161502251e-05,104,313.0,0.0,2.0,4.0,16.0
SKU-13623,0.29381058684265093,0.0002155770241863551,6.333881198598535e-05,67,81.0,0.0,2.0,6.0,10.0
